Month,Date,Time,System_V,Current_R_A,Current_Y_A,Current_B_A,pf,Notes,Temperature_C,Humidity_%,Precipitation_mm,Wind_Speed_mps,Solar_Radiation_Wm2
,7/6/2025,7:00 AM,429,516,547,497,0.99,,26.7,90,0.1,15.3,86
,7/6/2025,8:00 AM,432,457,452,513,0.99,,27.3,87,0.1,16.5,171
,7/7/2025,9:00 AM,438,420,480,398,0.99,,28,84,0.1,16.9,363
,7/7/2025,10:00 AM,437,435,459,426,0.99,,29.1,80,0.1,17.4,523
,7/7/2025,11:00 AM,435,568,520,603,0.99,,27.9,82,0.2,18.7,479
,7/7/2025,12:00 PM,425,689,758,852,0.99,,27.6,85,0.6,17.6,289
,7/7/2025,1:00 PM,423,725,829,920,0.99,,29.3,78,0.3,21.6,634
,7/7/2025,2:00 PM,419,856,796,890,0.99,,29,77,1.1,21.1,612
,7/7/2025,3:00 PM,416,985,853,861,0.99,,28.7,78,1.9,19.4,469
,7/7/2025,4:00 PM,420,953,847,796,0.99,,27.2,89,3,13.4,215
,7/7/2025,5:00 PM,423,842,797,810,0.99,,27,91,0.3,11.8,86
,7/7/2025,6:00 PM,425,720,684,713,0.99,,27,91,0.2,13.3,73
,7/7/2025,7:00 PM,428,620,530,648,0.99,,26.1,94,0.4,12.5,6
,7/7/2025,8:00 PM,430,625,645,513,0.99,,25.8,95,0.2,13.7,0
,7/7/2025,9:00 PM,429,516,542,498,0.99,,25.4,96,0.2,12.2,0
,7/7/2025,10:00 PM,435,490,548,487,0.99,,25.2,96,0.3,11.2,0
,7/7/2025,11:00 PM,436,426,459,541,0.99,,25.1,95,0.2,13.3,0
,7/7/2025,12:00 AM,437,428,510,479,0.98,,26,94,0.9,11.2,0
,7/7/2025,1:00 AM,439,478,493,501,0.99,,25.8,94,0.1,10.2,0
,7/7/2025,2:00 AM,438,428,431,408,0.99,,25.7,95,0,10.8,0
,7/7/2025,3:00 AM,435,451,476,452,0.99,,25.6,95,0,11.7,0
,7/7/2025,4:00 AM,439,429,458,503,0.99,,25.5,95,0,13.9,0
,7/7/2025,5:00 AM,437,510,516,487,0.99,,25.6,94,0,15.4,0
,7/7/2025,6:00 AM,438,526,573,514,0.99,,25.6,93,0,15.4,8
,7/7/2025,7:00 AM,429,601,598,569,0.99,,26.2,94,0,15.1,33
,7/7/2025,8:00 AM,432,605,624,530,0.99,,27,89,0.3,16.1,178
,7/8/2025,9:00 AM,429,426,456,510,0.99,,26.8,88,1.5,15.1,270
,7/8/2025,10:00 AM,436,410,561,478,0.99,,25.9,96,2.8,14.2,107
,7/8/2025,11:00 AM,428,516,534,510,0.99,,26.5,90,2,15.8,163
,7/8/2025,12:00 PM,435,520,546,489,0.99,,25.8,96,2.3,13.8,124
,7/8/2025,1:00 PM,428,620,723,680,0.99,,27,91,1.4,15.3,226
,7/8/2025,2:00 PM,426,635,719,690,0.99,,27.5,89,1.4,15.6,332
,7/8/2025,3:00 PM,432,620,615,596,0.99,,26.9,92,0.8,15.3,198
,7/8/2025,4:00 PM,435,571,562,579,0.99,,26.6,92,2.2,14.2,130
,7/8/2025,5:00 PM,436,490,487,453,0.99,,26.7,90,1.8,12.2,83
,7/8/2025,6:00 PM,435,510,579,541,0.99,,26.3,91,0.8,15.6,38
,7/8/2025,7:00 PM,432,610,598,603,0.99,,25.6,96,2.1,13.9,6
,7/8/2025,8:00 PM,435,560,573,615,0.99,,25.6,96,0.8,15,0
,7/8/2025,9:00 PM,429,650,659,642,0.99,,25.4,97,1,14.7,0
,7/8/2025,10:00 PM,430,625,641,548,0.99,,25.3,97,0.5,14.3,0
,7/8/2025,11:00 PM,432,659,612,618,0.99,,25.2,97,1.6,13,0
,7/8/2025,12:00 AM,436,530,546,493,0.99,,25,96,0.3,13.9,0
,7/8/2025,1:00 AM,439,523,514,478,0.99,,24.9,96,0.8,13.6,0
,7/8/2025,2:00 AM,441,498,465,487,0.99,,24.7,98,0.8,12.3,0
,7/8/2025,3:00 AM,435,469,510,426,0.99,,24.5,99,1.2,12.2,0
,7/8/2025,4:00 AM,439,420,514,502,0.99,,24.5,98,0.4,13.3,0
,7/8/2025,5:00 AM,436,516,524,498,0.99,,24.6,98,0.2,11.6,0
,7/8/2025,6:00 AM,435,529,568,547,0.99,,24.5,99,2.2,11.8,5
,7/8/2025,7:00 AM,432,496,540,478,0.99,,25.7,95,0.6,16.7,35
,7/8/2025,8:00 AM,430,426,518,554,0.99,,26.9,88,0.6,15.9,236
,7/9/2025,9:00 AM,434,420,480,484,0.99,,25.8,93,0.7,20.1,82
,7/9/2025,10:00 AM,435,418,541,467,0.99,,26.3,91,2,19.9,237
,7/9/2025,11:00 AM,430,550,517,547,0.99,,25.5,97,5.8,18,129
,7/9/2025,12:00 PM,430,575,617,659,0.99,,25.8,95,2.1,15.5,147
,7/9/2025,1:00 PM,422,677,757,771,0.99,,26.8,91,1.4,15.5,147
,7/9/2025,2:00 PM,426,742,758,761,0.99,,26.7,92,1.1,15.7,122
,7/9/2025,3:00 PM,422,804,710,736,0.99,,27.6,91,0.1,12.6,181
,7/9/2025,4:00 PM,425,757,692,724,0.99,,26.6,90,7.4,18.5,317
,7/9/2025,5:00 PM,429,650,658,607,0.99,,26.2,93,1.5,15.8,44
,7/9/2025,6:00 PM,430,585,604,630,0.99,,26.4,93,0.3,15.4,74
,7/9/2025,7:00 PM,432,617,561,619,0.99,,25.4,95,0.6,16,5
,7/9/2025,8:00 PM,428,581,599,585,0.99,,25.3,95,0.4,15.7,0
,7/9/2025,9:00 PM,430,556,606,562,0.99,,25.2,96,0.4,14.1,0
,7/9/2025,10:00 PM,430,566,615,536,0.99,,25.2,96,0.2,12.4,0
,7/9/2025,11:00 PM,431,537,542,599,0.99,,25.1,96,0,11.7,0
,7/9/2025,12:00 AM,435,476,505,462,0.99,,24.8,98,5.8,12.8,0
,7/9/2025,1:00 AM,441,520,502,509,0.99,,24.8,98,3.1,13.1,0
,7/9/2025,2:00 AM,440,453,455,478,0.99,,24.7,98,3.5,13.5,0
,7/9/2025,3:00 AM,434,483,440,455,0.99,,24.9,97,3.3,13.9,0
,7/9/2025,4:00 AM,439,420,487,462,0.99,,24.9,96,1.3,15.7,0
,7/9/2025,5:00 AM,435,518,549,482,0.99,,24.9,96,0.1,17.1,0
,7/9/2025,6:00 AM,434,519,588,537,0.99,,25.1,95,0,17.7,13
,7/9/2025,7:00 AM,428,556,570,542,0.99,,25.4,97,2.8,17.1,15
,7/9/2025,8:00 AM,428,510,563,512,0.99,,25.4,96,1,18.1,44
,7/10/2025,9:00 AM,434,412,371,365,0.99,,27,86,0.2,17.8,271
,7/10/2025,10:00 AM,432,404,426,416,0.99,,27.5,86,0.2,14.3,313
,7/10/2025,11:00 AM,437,404,389,454,0.99,,29.4,78,0.3,14.8,581
,7/10/2025,12:00 PM,437,403,410,402,0.99,,27.5,85,5,15.2,445
,7/10/2025,1:00 PM,436,375,442,427,0.99,,28.4,85,1.2,10.8,407
,7/10/2025,2:00 PM,436,414,389,381,0.99,,29.7,77,0.3,13.4,449
,7/10/2025,3:00 PM,424,416,442,392,0.99,,28.3,84,3.2,13.5,409
,7/10/2025,4:00 PM,430,433,392,397,0.99,,27.9,84,0.2,12.2,253
,7/10/2025,5:00 PM,447,407,391,374,0.99,,28,85,0,11.8,215
,7/10/2025,6:00 PM,434,406,394,420,0.98,,27.9,87,0,11.3,119
,7/10/2025,7:00 PM,433,368,410,403,0.99,,27.1,89,0,9.9,16
,7/10/2025,8:00 PM,436,410,404,371,0.99,,26.9,89,0,10.4,0
,7/10/2025,9:00 PM,437,387,368,393,0.99,,26.6,90,0,11,0
,7/10/2025,10:00 PM,429,410,404,391,0.98,,26.4,90,0,10.1,0
,7/10/2025,11:00 PM,434,389,401,436,0.99,,26.2,91,0,9.6,0
,7/10/2025,12:00 AM,424,403,380,411,0.99,,24.9,95,0.5,12.2,0
,7/10/2025,1:00 AM,436,435,426,434,0.97,,24.9,96,0.4,13.2,0
,7/10/2025,2:00 AM,438,361,435,394,0.99,,24.7,96,0.1,13,0
,7/10/2025,3:00 AM,426,410,416,414,0.97,,24.5,96,1.4,13.4,0
,7/10/2025,4:00 AM,433,377,391,378,0.97,,24.3,97,3.8,13.3,0
,7/10/2025,5:00 AM,433,406,382,393,0.99,,24.4,96,0.1,14.1,0
,7/10/2025,6:00 AM,435,402,395,407,0.99,,24.8,96,0.4,14.9,8
,7/10/2025,7:00 AM,435,432,387,372,0.98,,25.8,95,0.3,15.4,60
,7/10/2025,8:00 AM,425,395,380,403,0.99,,26.3,90,0.2,17.4,143
,7/11/2025,9:00 AM,439,396,393,409,0.99,,27.9,83,0,15.7,410
,7/11/2025,10:00 AM,438,417,395,413,0.99,,29,78,0.3,17.2,611
,7/11/2025,11:00 AM,437,388,377,378,0.99,,29.4,79,0.1,14.1,654
,7/11/2025,12:00 PM,427,398,410,407,0.98,,29.9,76,0,13.5,537
,7/11/2025,1:00 PM,432,375,372,431,0.99,,30.5,74,0.1,11.6,550
,7/11/2025,2:00 PM,434,427,368,396,0.99,,30.7,73,0,10.8,512
,7/11/2025,3:00 PM,439,403,384,376,0.99,,31.6,70,0.1,12,674
,7/11/2025,4:00 PM,439,369,415,420,0.99,,31.6,69,0.1,11.7,538
,7/11/2025,5:00 PM,440,438,407,420,0.99,,31.2,71,0.1,11.4,319
,7/11/2025,6:00 PM,434,421,372,400,0.99,,30.2,78,0.1,8.2,149
,7/11/2025,7:00 PM,442,416,397,405,0.98,,29.3,85,0,6.4,25
,7/11/2025,8:00 PM,442,389,438,402,0.99,,28.7,85,0,8.5,0
,7/11/2025,9:00 PM,431,426,384,418,0.98,,28.1,87,0,7.1,0
,7/11/2025,10:00 PM,433,393,424,368,0.98,,27.7,89,0,6.6,0
,7/11/2025,11:00 PM,439,425,420,441,0.98,,27.4,91,0,6,0
,7/11/2025,12:00 AM,422,385,391,400,0.99,,26,92,0,8.9,0
,7/11/2025,1:00 AM,427,375,423,439,0.99,,25.8,93,0,9.3,0
,7/11/2025,2:00 AM,428,410,380,417,0.99,,25.6,93,0,10.2,0
,7/11/2025,3:00 AM,442,394,376,361,0.99,,25.5,93,0.1,10.3,0
,7/11/2025,4:00 AM,436,399,372,406,0.99,,25.3,94,0.6,9.5,0
,7/11/2025,5:00 AM,433,435,403,422,0.99,,25.1,94,0,11.6,0
,7/11/2025,6:00 AM,425,359,385,412,0.99,,25.2,94,0,11.6,13
,7/11/2025,7:00 AM,429,404,392,380,0.99,,26.4,93,0,13.7,110
,7/11/2025,8:00 AM,436,431,400,419,0.98,,27.4,87,0,14.6,288
,7/12/2025,9:00 AM,437,379,400,420,0.98,,30,79,0,8.2,464
,7/12/2025,10:00 AM,435,372,388,413,0.99,,31,75,0.1,7.9,656
,7/12/2025,11:00 AM,435,403,428,414,0.99,,31.8,74,0.1,5.4,811
,7/12/2025,12:00 PM,431,390,425,408,0.99,,32.4,71,0.1,4.7,822
,7/12/2025,1:00 PM,443,381,391,371,0.98,,32.9,69,0,2.3,868
,7/12/2025,2:00 PM,428,350,396,389,0.98,,33.1,69,0,2.7,791
,7/12/2025,3:00 PM,429,454,394,455,0.99,,33.3,69,0,2.8,671
,7/12/2025,4:00 PM,439,414,411,402,0.99,,33.1,71,0.1,4.5,540
,7/12/2025,5:00 PM,423,406,403,384,0.99,,32,72,0.7,8.7,325
,7/12/2025,6:00 PM,433,400,384,417,0.99,,31.3,79,0.1,6,149
,7/12/2025,7:00 PM,427,411,373,406,0.98,,29.5,87,0,5.1,22
,7/12/2025,8:00 PM,434,387,412,411,0.99,,29,90,0,3.6,0
,7/12/2025,9:00 PM,446,372,408,417,0.99,,28.9,92,0,2.4,0
,7/12/2025,10:00 PM,430,429,383,448,0.99,,28.8,91,0,3.3,0
,7/12/2025,11:00 PM,440,388,430,408,0.99,,28.5,93,0,2.4,0
,7/12/2025,12:00 AM,434,401,382,398,0.99,,27.1,92,0,6.7,0
,7/12/2025,1:00 AM,443,391,398,416,0.98,,26.7,94,0,7,0
,7/12/2025,2:00 AM,436,398,380,374,0.99,,26.5,95,0,8.2,0
,7/12/2025,3:00 AM,436,419,383,385,0.98,,26.2,96,0,7.7,0
,7/12/2025,4:00 AM,438,392,389,435,0.99,,26,97,0,8.5,0
,7/12/2025,5:00 AM,439,405,433,379,0.98,,25.9,98,0,8,0
,7/12/2025,6:00 AM,441,405,414,406,0.99,,26.1,97,0,9.3,15
,7/12/2025,7:00 AM,441,405,416,348,0.98,,27.5,91,0,8.3,138
,7/12/2025,8:00 AM,428,411,407,395,0.98,,28.6,86,0,9.3,252
,7/13/2025,9:00 AM,436,372,422,383,0.98,,30.3,85,0,2.6,434
,7/13/2025,10:00 AM,433,396,415,410,0.99,,31.5,78,0.1,4.9,591
,7/13/2025,11:00 AM,432,391,391,416,0.99,,31.9,74,0.1,4.9,674
,7/13/2025,12:00 PM,425,426,385,405,0.99,,32.4,72,0.2,4.8,768
,7/13/2025,1:00 PM,441,393,395,431,0.99,,33,70,0.1,7,810
,7/13/2025,2:00 PM,437,399,408,389,0.98,,29.3,84,3.2,12.5,489
,7/13/2025,3:00 PM,432,409,401,361,0.99,,28.8,85,0.3,9,132
,7/13/2025,4:00 PM,442,422,413,404,0.99,,28.7,85,0.1,6.8,182
,7/13/2025,5:00 PM,441,400,382,398,0.98,,28.9,85,0,5.4,138
,7/13/2025,6:00 PM,435,388,398,448,0.99,,28.9,85,0,4,74
,7/13/2025,7:00 PM,437,371,392,418,0.99,,27.9,91,0,5.4,10
,7/13/2025,8:00 PM,436,440,376,412,0.98,,27.8,91,0,3.9,0
,7/13/2025,9:00 PM,439,346,381,412,0.99,,27.6,93,0,1.7,0
,7/13/2025,10:00 PM,440,392,406,430,0.99,,27.5,93,0,2.8,0
,7/13/2025,11:00 PM,426,393,390,385,0.99,,27.2,94,0,5.8,0
,7/13/2025,12:00 AM,430,431,402,414,0.99,,28.3,93,0,2.5,0
,7/13/2025,1:00 AM,431,404,366,407,0.99,,28.1,94,0,2.7,0
,7/13/2025,2:00 AM,444,424,382,385,0.99,,27.8,95,0,2.7,0
,7/13/2025,3:00 AM,429,397,404,434,0.98,,27.6,96,0,2.9,0
,7/13/2025,4:00 AM,430,396,395,374,0.99,,27.4,97,0,2.7,0
,7/13/2025,5:00 AM,437,399,391,401,0.99,,27,99,0.9,2.9,0
,7/13/2025,6:00 AM,440,387,392,430,0.99,,26.6,99,1.1,2.3,12
,7/13/2025,7:00 AM,433,369,387,382,0.99,,27.7,94,0,2.4,84
,7/13/2025,8:00 AM,428,399,413,400,0.99,,28.9,90,0,2.5,249
,7/14/2025,9:00 AM,434,391,389,402,0.99,,27.8,87,1.7,19.5,345
,7/14/2025,10:00 AM,435,417,395,391,0.98,,27.3,86,1.7,20,297
,7/14/2025,11:00 AM,439,375,449,431,0.99,,27.3,88,0.7,17.1,247
,7/14/2025,12:00 PM,439,382,396,409,0.97,,27.7,86,0.1,19.7,364
,7/14/2025,1:00 PM,431,389,369,431,0.99,,29.8,78,0.2,21,750
,7/14/2025,2:00 PM,420,431,433,436,0.99,,27.8,86,0.9,19.9,299
,7/14/2025,3:00 PM,432,399,424,404,0.98,,27.9,85,0.7,21.4,412
,7/14/2025,4:00 PM,435,431,439,359,0.99,,28.1,84,0.4,18.4,330
,7/14/2025,5:00 PM,434,380,401,423,0.97,,27.3,86,1,19.5,248
,7/14/2025,6:00 PM,430,406,399,384,0.99,,27,90,0.7,17.8,80
,7/14/2025,7:00 PM,429,384,402,407,0.99,,26.4,93,0.9,20,13
,7/14/2025,8:00 PM,436,398,395,396,0.99,,26.2,93,0.1,18.8,0
,7/14/2025,9:00 PM,441,434,394,398,0.99,,26.2,93,0,15.6,0
,7/14/2025,10:00 PM,435,379,414,440,0.97,,26.1,94,0,13.9,0
,7/14/2025,11:00 PM,439,375,421,409,0.99,,26.1,94,0,13,0
,7/14/2025,12:00 AM,438,398,373,402,0.99,,27,93,0,6.6,0
,7/14/2025,1:00 AM,437,386,375,403,0.99,,26.8,92,0.1,7.5,0
,7/14/2025,2:00 AM,441,390,389,420,0.99,,26.5,92,0.2,11.3,0
,7/14/2025,3:00 AM,438,404,373,395,0.99,,26.4,90,0.1,13.5,0
,7/14/2025,4:00 AM,441,373,394,407,0.99,,26,91,0.8,14.2,0
,7/14/2025,5:00 AM,439,396,343,382,0.99,,25.6,95,0,14.7,0
,7/14/2025,6:00 AM,430,396,388,377,0.98,,25.9,92,0,15.3,12
,7/14/2025,7:00 AM,440,387,403,419,0.99,,26.8,86,0.7,18.5,72
,7/14/2025,8:00 AM,441,393,389,382,0.97,,27.2,87,0.3,19,203
,7/15/2025,9:00 AM,426,412,422,356,0.99,,28,89,0.8,11.9,242
,7/15/2025,10:00 AM,430,415,369,411,0.99,,27.4,88,4.4,12.8,357
,7/15/2025,11:00 AM,432,388,405,409,0.99,,29.2,85,0.9,12.5,381
,7/15/2025,12:00 PM,447,389,408,383,0.99,,29.4,77,0.4,15.3,614
,7/15/2025,1:00 PM,429,418,409,404,0.99,,30.6,77,0.1,15.9,706
,7/15/2025,2:00 PM,430,402,416,407,0.99,,28.2,86,4.8,10.6,458
,7/15/2025,3:00 PM,435,395,416,406,0.99,,29.5,83,0.1,9.6,420
,7/15/2025,4:00 PM,438,392,385,395,0.99,,30.7,73,0.2,13.4,430
,7/15/2025,5:00 PM,448,419,384,414,0.99,,30.7,73,0,12.5,287
,7/15/2025,6:00 PM,431,360,379,413,0.99,,29.6,80,0.4,9.4,135
,7/15/2025,7:00 PM,445,366,404,438,0.99,,27.1,94,0,7.3,17
,7/15/2025,8:00 PM,435,382,395,401,0.99,,27,94,0,8.6,0
,7/15/2025,9:00 PM,442,359,392,380,0.98,,27,94,0,9.8,0
,7/15/2025,10:00 PM,429,392,392,387,0.99,,26.7,93,0,10.7,0
,7/15/2025,11:00 PM,439,404,424,355,0.99,,26.5,93,0,10.5,0
,7/15/2025,12:00 AM,435,396,381,381,0.99,,26.2,93,0,14.4,0
,7/15/2025,1:00 AM,444,376,410,391,0.96,,26.1,93,0,14.8,0
,7/15/2025,2:00 AM,430,407,394,403,0.98,,26,95,0,15.4,0
,7/15/2025,3:00 AM,429,414,369,409,0.97,,25.8,96,0.3,16.1,0
,7/15/2025,4:00 AM,429,371,366,397,0.99,,25.8,95,0.8,15.7,0
,7/15/2025,5:00 AM,434,387,423,392,0.99,,25.3,96,2.3,15.3,0
,7/15/2025,6:00 AM,424,454,422,382,0.99,,24.7,96,5.6,13,5
,7/15/2025,7:00 AM,434,414,403,429,0.98,,26.8,93,2,16.8,103
,7/15/2025,8:00 AM,434,368,385,437,0.99,,27.1,85,2.3,16.7,179
,7/16/2025,9:00 AM,426,453,411,373,0.98,,29.7,78,0,10.9,465
,7/16/2025,10:00 AM,426,355,419,384,0.98,,30.4,79,0,9.4,602
,7/16/2025,11:00 AM,427,390,393,392,0.99,,31.3,76,0.1,8.5,815
,7/16/2025,12:00 PM,436,388,405,394,0.99,,32.1,71,0.1,8.9,883
,7/16/2025,1:00 PM,434,412,395,401,0.99,,32.4,67,0,8.1,834
,7/16/2025,2:00 PM,430,423,400,402,0.97,,30.3,76,0.5,13.8,719
,7/16/2025,3:00 PM,435,399,441,388,0.99,,30.5,79,0.3,11,609
,7/16/2025,4:00 PM,433,385,400,390,0.99,,29.8,77,1,11.2,474
,7/16/2025,5:00 PM,437,379,364,402,0.98,,29.7,81,0,7.3,247
,7/16/2025,6:00 PM,440,382,372,426,0.99,,29.4,82,0,8.3,99
,7/16/2025,7:00 PM,434,419,387,378,0.99,,27.7,90,0,2.5,25
,7/16/2025,8:00 PM,435,427,358,416,0.99,,27.4,92,0,2.3,0
,7/16/2025,9:00 PM,437,389,389,418,0.99,,27.5,91,0,4.2,0
,7/16/2025,10:00 PM,444,400,426,387,0.99,,27.3,92,0,6.7,0
,7/16/2025,11:00 PM,436,392,389,419,0.98,,27.2,92,0,5.8,0
,7/16/2025,12:00 AM,428,347,389,399,0.98,,26.5,95,0,10.2,0
,7/16/2025,1:00 AM,431,423,414,386,0.99,,26.4,95,0,10.4,0
,7/16/2025,2:00 AM,438,388,375,376,0.98,,26.3,96,0,10.9,0
,7/16/2025,3:00 AM,432,405,382,359,0.99,,26.3,95,0,11.5,0
,7/16/2025,4:00 AM,424,390,414,445,0.99,,26.2,96,0.2,11.2,0
,7/16/2025,5:00 AM,435,355,399,395,0.98,,26.1,97,0.1,9.7,0
,7/16/2025,6:00 AM,441,380,363,413,0.99,,26.4,95,0,10.9,13
,7/16/2025,7:00 AM,442,438,412,390,0.97,,27.8,89,0,10.1,140
,7/16/2025,8:00 AM,428,432,404,386,0.99,,28.6,83,0,10.5,323
,7/17/2025,9:00 AM,430,388,400,407,0.97,,28.1,90,0.7,3.9,267
,7/17/2025,10:00 AM,431,412,411,419,0.99,,28.1,91,0.6,4.9,231
,7/17/2025,11:00 AM,435,392,411,403,0.99,,28.7,89,0.4,2.8,328
,7/17/2025,12:00 PM,432,361,416,403,0.99,,29.6,84,0.1,1.4,465
,7/17/2025,1:00 PM,436,395,378,408,0.98,,31.2,76,0.1,3.9,866
,7/17/2025,2:00 PM,438,406,364,426,0.98,,31.4,72,0.1,6.9,769
,7/17/2025,3:00 PM,437,440,364,387,0.99,,31.9,68,0,7.4,699
,7/17/2025,4:00 PM,441,417,406,386,0.99,,31.3,68,0,7.7,432
,7/17/2025,5:00 PM,428,425,394,412,0.99,,31,71,0,8.5,319
,7/17/2025,6:00 PM,445,405,420,390,0.99,,30.1,77,0,7.6,126
,7/17/2025,7:00 PM,431,410,423,412,0.99,,28.5,87,0,5.4,25
,7/17/2025,8:00 PM,436,388,368,387,0.99,,28,89,0,6.3,0
,7/17/2025,9:00 PM,434,417,377,340,0.99,,27.8,90,0,6,0
,7/17/2025,10:00 PM,427,401,390,366,0.99,,27.4,91,0,5,0
,7/17/2025,11:00 PM,438,383,396,436,0.99,,27.2,92,0,5.4,0
,7/17/2025,12:00 AM,439,405,419,449,0.96,,27,93,0,6.2,0
,7/17/2025,1:00 AM,429,380,417,426,0.99,,26.9,93,0,6.2,0
,7/17/2025,2:00 AM,431,384,393,383,0.98,,26.8,94,0,5.8,0
,7/17/2025,3:00 AM,436,387,422,386,0.99,,26.6,95,0,6.1,0
,7/17/2025,4:00 AM,443,424,357,358,0.99,,26.5,95,0,6.2,0
,7/17/2025,5:00 AM,429,398,389,416,0.98,,26.1,97,0.3,6,0
,7/17/2025,6:00 AM,441,406,373,401,0.99,,26.1,97,0.3,4,2
,7/17/2025,7:00 AM,428,424,424,416,0.99,,26.2,96,1.4,2.2,32
,7/17/2025,8:00 AM,420,380,420,432,0.99,,26.8,95,0.9,1.5,97
,7/18/2025,9:00 AM,436,414,409,399,0.99,,30,84,0.3,6.5,487
,7/18/2025,10:00 AM,434,408,386,413,0.99,,31.1,77,0.2,5.2,658
,7/18/2025,11:00 AM,433,416,393,360,0.99,,31.8,73,0.2,5.4,754
,7/18/2025,12:00 PM,430,390,389,401,0.99,,32.1,71,0.1,6.8,889
,7/18/2025,1:00 PM,433,405,399,412,0.99,,27.5,89,7.9,12.1,581
,7/18/2025,2:00 PM,432,364,381,407,0.99,,29.5,82,0.4,4.8,530
,7/18/2025,3:00 PM,432,393,383,399,0.99,,30.3,80,0.1,1.3,458
,7/18/2025,4:00 PM,430,421,405,424,0.99,,31.4,74,0.1,4.1,538
,7/18/2025,5:00 PM,431,409,386,397,0.98,,28.9,83,1.1,12.7,376
,7/18/2025,6:00 PM,427,387,406,396,0.98,,27.4,89,0.1,9.3,161
,7/18/2025,7:00 PM,429,397,393,386,0.99,,29.4,83,0,8.6,23
,7/18/2025,8:00 PM,433,397,405,392,0.99,,28.3,87,0,9.9,0
,7/18/2025,9:00 PM,433,395,397,391,0.98,,27.7,88,0,5.6,0
,7/18/2025,10:00 PM,429,412,398,420,0.99,,27.5,88,0,6.9,0
,7/18/2025,11:00 PM,431,396,413,396,0.98,,27.2,89,0,6.5,0
,7/18/2025,12:00 AM,439,439,431,374,0.98,,27,93,0,6.1,0
,7/18/2025,1:00 AM,423,422,371,418,0.99,,26.7,94,0,5.3,0
,7/18/2025,2:00 AM,432,381,400,399,0.96,,26.4,95,0,5.5,0
,7/18/2025,3:00 AM,443,417,394,387,0.99,,26.3,95,0,4.8,0
,7/18/2025,4:00 AM,428,398,404,370,0.99,,26.2,95,0,4.5,0
,7/18/2025,5:00 AM,438,425,447,400,0.99,,26.1,95,0,4.7,0
,7/18/2025,6:00 AM,427,417,464,411,0.99,,26.2,95,0,4.9,14
,7/18/2025,7:00 AM,429,415,371,423,0.99,,28.2,90,0,5.7,131
,7/18/2025,8:00 AM,427,405,360,379,0.98,,29.2,87,0.2,7.1,296
,7/19/2025,9:00 AM,422,378,371,430,0.99,,30.6,80,0.1,7.4,510
,7/19/2025,10:00 AM,428,421,402,398,0.99,,31.6,74,0,7.5,692
,7/19/2025,11:00 AM,429,406,402,379,0.99,,32.2,69,0,7,775
,7/19/2025,12:00 PM,433,409,453,422,0.99,,32.6,69,0,7.1,783
,7/19/2025,1:00 PM,434,421,409,403,0.99,,32.1,71,0,7.3,628
,7/19/2025,2:00 PM,438,375,430,433,0.99,,31.9,71,0.1,9.1,609
,7/19/2025,3:00 PM,435,427,390,409,0.99,,31,74,0.4,6.5,383
,7/19/2025,4:00 PM,436,401,384,378,0.97,,31.2,75,0,9.1,380
,7/19/2025,5:00 PM,432,457,425,374,0.98,,30.9,77,0,8.4,330
,7/19/2025,6:00 PM,436,401,412,433,0.97,,30.4,80,0,6.5,144
,7/19/2025,7:00 PM,441,393,392,422,0.99,,29.9,83,0,5.2,21
,7/19/2025,8:00 PM,425,420,350,379,0.99,,29.4,85,0,7.3,0
,7/19/2025,9:00 PM,439,423,392,387,0.99,,29,86,0,10.1,0
,7/19/2025,10:00 PM,442,409,406,400,0.97,,28.5,87,0,8.9,0
,7/19/2025,11:00 PM,441,382,399,365,0.99,,28.1,88,0,7.4,0
,7/19/2025,12:00 AM,430,404,412,364,0.99,,27,90,0,6.8,0
,7/19/2025,1:00 AM,438,387,386,436,0.99,,26.8,91,0,7.5,0
,7/19/2025,2:00 AM,434,412,416,434,0.98,,26.5,93,0,7.1,0
,7/19/2025,3:00 AM,429,405,404,385,0.99,,26.5,93,0,6.5,0
,7/19/2025,4:00 AM,436,390,401,392,0.98,,26.3,95,0,5.4,0
,7/19/2025,5:00 AM,443,398,387,401,0.99,,26.3,95,0,6.3,0
,7/19/2025,6:00 AM,443,382,424,371,0.98,,26.4,96,0,5.4,14
,7/19/2025,7:00 AM,434,387,397,374,0.99,,28.2,91,0,5.8,143
,7/19/2025,8:00 AM,435,388,385,398,0.99,,29.5,86,0,6.9,324
,7/20/2025,9:00 AM,440,416,393,394,0.98,,29.6,78,0.1,3.6,203
,7/20/2025,10:00 AM,432,469,380,453,0.99,,29.9,75,0,3.4,248
,7/20/2025,11:00 AM,432,394,381,450,0.98,,29.6,76,0.1,2.2,154
,7/20/2025,12:00 PM,432,400,392,353,0.99,,29.6,77,0.3,5,238
,7/20/2025,1:00 PM,427,384,384,390,0.98,,30,76,0.3,4.6,459
,7/20/2025,2:00 PM,440,395,416,414,0.99,,30.9,72,0.1,3.3,646
,7/20/2025,3:00 PM,435,398,406,406,0.99,,31.7,69,0,2.1,725
,7/20/2025,4:00 PM,433,444,436,381,0.99,,31.8,67,0,3.6,567
,7/20/2025,5:00 PM,438,351,411,375,0.99,,31.7,68,0,4.3,344
,7/20/2025,6:00 PM,434,434,400,425,0.98,,30.5,75,0,7.3,126
,7/20/2025,7:00 PM,438,357,425,401,0.97,,29.5,83,0,3.3,21
,7/20/2025,8:00 PM,438,405,408,386,0.99,,28.9,88,0,2,0
